   Year      Age       Female       Male         Total
   2000       82     0.050816     0.090834     0.064916 
   2000       83     0.060031     0.101253     0.074121 
   2000       84     0.063419     0.102614     0.076349 
   2000       85     0.085169     0.133679     0.100547 
   2000       86     0.090171     0.137753     0.104793 
   2000       87     0.103889     0.151226     0.117939 
   2000       88     0.117694     0.169726     0.132366 
   2000       89     0.132138     0.189495     0.147483 
   2000       90     0.149733     0.212590     0.165710 
   2000       91     0.169312     0.238033     0.185783 
   2000       92     0.192926     0.256647     0.207381 
   2000       93     0.215563     0.290498     0.231508 
   2000       94     0.241587     0.310023     0.255280 
   2000       95     0.269906     0.343307     0.283826 
   2000       96     0.292717     0.362767     0.304941 
   2000       97     0.305609     0.409622     0.322244 
   2000       98     0.346173     0.430416     0.358738 
   2000       99     0.373682     0.457454     0.385265 
   2000      100     0.404797     0.491986     0.416426 
   2000      101     0.445459     0.629565     0.466411 
   2000      102     0.443684     0.619374     0.460762 
   2000      103     0.484418     0.524858     0.488367 
   2000      104     0.529144     0.637156     0.537718 
   2000      105     0.538983     0.814222     0.555913 
   2000      106     0.628325     0.913043     0.648852 
   2000      107     0.687758     0.600000     0.681528 
   2000      108     0.519431     0.750000     0.535906 
   2000      109     1.692308     0.000000     1.466667 
   2000      110     0.818182     0.000000     0.679245 
   2001        0     0.004016     0.005069     0.004555 
   2001        1     0.000353     0.000435     0.000395 
   2001        2     0.000222     0.000315     0.000270 
   2001        3     0.000218     0.000215     0.000217 
   2001        4     0.000153     0.000186     0.000170 
   2001        5     0.000116     0.000153     0.000135 
   2001        6     0.000135     0.000153     0.000144 
   2001        7     0.000058     0.000141     0.000100 
   2001        8     0.000088     0.000119     0.000104 
   2001        9     0.000074     0.000128     0.000102 
   2001       10     0.000113     0.000123     0.000118 
   2001       11     0.000093     0.000132     0.000113 
   2001       12     0.000132     0.000193     0.000163 
   2001       13     0.000115     0.000182     0.000150 
   2001       14     0.000180     0.000294     0.000238 
   2001       15     0.000208     0.000377     0.000294 
   2001       16     0.000245     0.000520     0.000385 
   2001       17     0.000265     0.000611     0.000441 
   2001       18     0.000350     0.000975     0.000668 
   2001       19     0.000405     0.001102     0.000759 
   2001       20     0.000389     0.001062     0.000729 
   2001       21     0.000346     0.001022     0.000686 
   2001       22     0.000312     0.001116     0.000715 
   2001       23     0.000337     0.000982     0.000660 
   2001       24     0.000343     0.001038     0.000691 
   2001       25     0.000381     0.001125     0.000753 
   2001       26     0.000306     0.001057     0.000681 
   2001       27     0.000391     0.001158     0.000774 
   2001       28     0.000434     0.001076     0.000754 
   2001       29     0.000390     0.001125     0.000757 
   2001       30     0.000403     0.001208     0.000805 
   2001       31     0.000430     0.001165     0.000797 
   2001       32     0.000535     0.001182     0.000857 
   2001       33     0.000613     0.001355     0.000982 
   2001       34     0.000579     0.001422     0.000998 
   2001       35     0.000729     0.001579     0.001151 
   2001       36     0.000766     0.001668     0.001214 
   2001       37     0.000848     0.001820     0.001330 
   2001       38     0.000989     0.002082     0.001530 
   2001       39     0.001038     0.002145     0.001586 
   2001       40     0.001120     0.002355     0.001730 
   2001       41     0.001201     0.002755     0.001968 
   2001       42     0.001295     0.002929     0.002100 
   2001       43     0.001601     0.003116     0.002347 
   2001       44     0.001628     0.003603     0.002601 
   2001       45     0.001862     0.004156     0.002990 
   2001       46     0.001934     0.004541     0.003217 
   2001       47     0.002092     0.004704     0.003380 
   2001       48     0.002175     0.005224     0.003680 
   2001       49     0.002373     0.005312     0.003826 
   2001       50     0.002563     0.005706     0.004122 
   2001       51     0.002422     0.006337     0.004366 
   2001       52     0.002793     0.006559     0.004667 
   2001       53     0.003005     0.007192     0.005091 
   2001       54     0.003067     0.007546     0.005295 
   2001       55     0.003409     0.008155     0.005767 
   2001       56     0.003666     0.008708     0.006166 
   2001       57     0.003994     0.009452     0.006695 
   2001       58     0.004234     0.009940     0.007058 
   2001       59     0.004584     0.010738     0.007621 
   2001       60     0.004344     0.010984     0.007600 
   2001       61     0.005144     0.012972     0.008942 
   2001       62     0.005579     0.013311     0.009297 
   2001       63     0.005853     0.014266     0.009873 
   2001       64     0.006401     0.015915     0.010913 
   2001       65     0.006972     0.017052     0.011702 
   2001       66     0.007551     0.018998     0.012868 
   2001       67     0.008337     0.020295     0.013844 
   2001       68     0.009009     0.022368     0.015098 
   2001       69     0.009978     0.024575     0.016549 
   2001       70     0.011275     0.026149     0.017889 
   2001       71     0.012695     0.029385     0.020038 
   2001       72     0.013696     0.032640     0.021923 
   2001       73     0.015833     0.034512     0.023821 
   2001       74     0.017898     0.038150     0.026428 
   2001       75     0.019832     0.041370     0.028743 
   2001       76     0.021992     0.045834     0.031659 
   2001       77     0.025194     0.051055     0.035500 
   2001       78     0.028207     0.055723     0.038995 
   2001       79     0.033447     0.061011     0.044067 
   2001       80     0.038423     0.070084     0.050350 
   2001       81     0.047023     0.083916     0.060546 
   2001       82     0.046726     0.084389     0.060057 
   2001       83     0.057787     0.099159     0.071974 
   2001       84     0.066963     0.110340     0.081385 
   2001       85     0.070626     0.109318     0.083026 
   2001       86     0.092880     0.145969     0.109173 
   2001       87     0.099904     0.150181     0.114848 
   2001       88     0.114118     0.170750     0.130328 
   2001       89     0.129731     0.184536     0.144577 
   2001       90     0.144345     0.209923     0.161136 
   2001       91     0.170320     0.231780     0.185191 
   2001       92     0.191767     0.251044     0.205296 
   2001       93     0.214506     0.279424     0.228551 
   2001       94     0.233786     0.311228     0.249324 
   2001       95     0.261637     0.335996     0.275626 
   2001       96     0.285681     0.360219     0.298958 
   2001       97     0.317284     0.409824     0.332333 
   2001       98     0.353307     0.433511     0.365136 
   2001       99     0.374158     0.441895     0.383598 
   2001      100     0.403652     0.543763     0.421515 
   2001      101     0.440057     0.445801     0.440775 
   2001      102     0.485495     0.574060     0.494761 
   2001      103     0.504655     0.684754     0.519846 
   2001      104     0.502301     0.623995     0.512627 
   2001      105     0.561528     0.606551     0.564994 
   2001      106     0.783878     0.168114     0.749965 
   2001      107     0.712754     0.480000     0.695016 
   2001      108     0.712589     1.500000     0.756726 
   2001      109     0.261097     1.200000     0.353218 
   2001      110     0.727273     0.750000     0.731707 
   2002        0     0.003723     0.004588     0.004165 
   2002        1     0.000311     0.000400     0.000357 
   2002        2     0.000214     0.000302     0.000259 
   2002        3     0.000153     0.000210     0.000182 
   2002        4     0.000141     0.000147     0.000144 
   2002        5     0.000118     0.000131     0.000125 
   2002        6     0.000107     0.000155     0.000131 
   2002        7     0.000108     0.000139     0.000124 
   2002        8     0.000092     0.000129     0.000111 
   2002        9     0.000124     0.000148     0.000136 
   2002       10     0.000128     0.000096     0.000112 
   2002       11     0.000105     0.000110     0.000107 
   2002       12     0.000116     0.000131     0.000124 
   2002       13     0.000105     0.000222     0.000165 
   2002       14     0.000148     0.000211     0.000180 
